ID,USIA,GENDER,PKRJ_ORTU,GAJI_ORTU,KECAMATAN,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,PARTAI_LEGISLATIF,PARTAI_PRES,CAPRES,SKOR_TOTAL,KELAS
591,17,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Ngombol,Ya,Mengetahui,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Golkar,Prabowo Subianto,25,Sedang
592,16,Laki-laki,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Tidak,Jarang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,22,Sedang
593,17,Laki-laki,Buruh,"<Rp1.000.000,00",Purwodadi,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PAN,Nasdem,Belum menentukan pilihan,26,Tinggi
594,16,Perempuan,Wirausaha,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Tidak,Tidak pernah,Tidak,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,21,Sedang
595,16,Laki-laki,Buruh,"<Rp1.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Tidak,Mungkin,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,22,Sedang
596,17,Perempuan,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ya,Tidak pernah,Mungkin,Tidak,Tidak terpengaruh,PSI,Gerindra,Belum menentukan pilihan,21,Sedang
597,16,Perempuan,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Banyuurip,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ya,Tidak pernah,Mungkin,Tidak,Tidak terpengaruh,Perindo,PDIP,Belum menentukan pilihan,21,Sedang
598,16,Perempuan,Buruh,"<Rp1.000.000,00",Purworejo,Ya,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Tidak,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Prabowo Subianto,24,Sedang
599,17,Perempuan,Lainnya,"<Rp1.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Perindo,PDIP,Ganjar Pranowo,23,Sedang
600,16,Laki-laki,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Tidak,Mengetahui,Tidak,Media sosial dan media berita,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Ragu-ragu,PDIP,PDIP,Ganjar Pranowo,24,Sedang
601,16,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Ngombol,Ya,Kurang tahu,Tidak,Tidak tahu,Tidak Setuju,Ragu-ragu,Jarang,Mungkin,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,21,Sedang
602,18,Laki-laki,Lainnya,">Rp10.000.000,00",Bagelen,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,27,Tinggi
603,18,Laki-laki,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Kaligesing,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Jarang,Mungkin,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,21,Sedang
604,16,Perempuan,Karyawan Swasta,"Rp5.000.000 - Rp10.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Demokrat,Ganjar Pranowo,24,Sedang
605,17,Laki-laki,Buruh,"<Rp1.000.000,00",Purwodadi,Ya,Sangat mengetahui,Tidak,Orang tua - keluarga atau Teman,Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
606,16,Laki-laki,Petani / Nelayan,"<Rp1.000.000,00",Purwodadi,Tidak,Mengetahui,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
607,16,Perempuan,Buruh,"<Rp1.000.000,00",Bagelen,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PDIP,Demokrat,Belum menentukan pilihan,21,Sedang
608,16,Laki-laki,Buruh,"<Rp1.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Jarang,Mungkin,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,22,Sedang
609,16,Laki-laki,Buruh,"<Rp1.000.000,00",Bagelen,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Tidak pernah,Mungkin,Tidak,Ragu-ragu,Gerindra,Gerindra,Ganjar Pranowo,20,Sedang
610,16,Laki-laki,Buruh,"<Rp1.000.000,00",Kaligesing,Tidak,Kurang tahu,Tidak,Tidak tahu,Biasa Saja,Ragu-ragu,Jarang,Ya,Mungkin,Tidak terpengaruh,Perindo,PDIP,Ganjar Pranowo,19,Sedang
611,16,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Banyuurip,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PAN,Ganjar Pranowo,22,Sedang
612,16,Perempuan,Buruh,"<Rp1.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,Demokrat,Belum menentukan pilihan,22,Sedang
613,16,Perempuan,Lainnya,"<Rp1.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ya,Jarang,Ya,Mungkin,Tidak terpengaruh,Demokrat,Demokrat,Ganjar Pranowo,22,Sedang
614,16,Perempuan,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,25,Sedang
615,16,Perempuan,Buruh,"<Rp1.000.000,00",Ngombol,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Tidak pernah,Mungkin,Mungkin,Tidak terpengaruh,Demokrat,PDIP,Ganjar Pranowo,19,Sedang
616,16,Perempuan,Buruh,"<Rp1.000.000,00",Banyuurip,Tidak,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Kurang Setuju,Ya,Kadang-kadang,Mungkin,Ya,Ragu-ragu,Demokrat,PDIP,Ganjar Pranowo,22,Sedang
617,16,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Ngombol,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Kurang Setuju,Tidak,Kadang-kadang,Mungkin,Tidak,Tidak terpengaruh,PSI,PDIP,Ganjar Pranowo,22,Sedang
618,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Bruno,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,24,Sedang
619,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Ngombol,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,24,Sedang
620,16,Perempuan,Lainnya,"<Rp1.000.000,00",Banyuurip,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Jarang,Ya,Mungkin,Tidak terpengaruh,Demokrat,Golkar,Prabowo Subianto,21,Sedang
621,16,Perempuan,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,Demokrat,Prabowo Subianto,25,Sedang
622,16,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Tidak,Tidak tahu,Ya,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Tidak pernah,Mungkin,Ya,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,18,Sedang
623,16,Laki-laki,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Tidak,Jarang,Mungkin,Tidak,Tidak terpengaruh,Perindo,PDIP,Belum menentukan pilihan,23,Sedang
624,16,Laki-laki,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Banyuurip,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ragu-ragu,Jarang,Mungkin,Tidak,Ragu-ragu,PDIP,Gerindra,Prabowo Subianto,19,Sedang
625,16,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Perindo,Golkar,Ganjar Pranowo,25,Sedang
626,16,Perempuan,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Banyuurip,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,23,Sedang
627,17,Laki-laki,Petani / Nelayan,"<Rp1.000.000,00",Banyuurip,Tidak,Tidak tahu,Tidak,Tidak tahu,Tidak Setuju,Tidak,Kadang-kadang,Mungkin,Mungkin,Tidak terpengaruh,PSI,PSI,Ganjar Pranowo,19,Sedang
628,16,Perempuan,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Tidak pernah,Ya,Mungkin,Ragu-ragu,Demokrat,Demokrat,Prabowo Subianto,21,Sedang
629,16,Perempuan,Buruh,"<Rp1.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Tidak tahu,Tidak Setuju,Ragu-ragu,Jarang,Tidak,Mungkin,Ragu-ragu,Perindo,Demokrat,Ganjar Pranowo,18,Sedang
630,16,Perempuan,Buruh,"<Rp1.000.000,00",Purworejo,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Setuju,Ragu-ragu,Kadang-kadang,Mungkin,Tidak,Tidak terpengaruh,Perindo,PDIP,Ganjar Pranowo,24,Sedang
631,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Bagelen,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Prabowo Subianto,28,Tinggi
632,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Ya,Mengetahui,Ya,Keinginan sendiri,Setuju,Ragu-ragu,Tidak pernah,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,23,Sedang
633,17,Perempuan,Tidak Bekerja,"<Rp1.000.000,00",Banyuurip,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
634,16,Laki-laki,Lainnya,"<Rp1.000.000,00",Purwodadi,Ya,Mengetahui,Ya,Media sosial dan media berita,Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,23,Sedang
635,16,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Mengetahui,Ya,Media sosial dan media berita,Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,25,Sedang
636,17,Perempuan,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Tidak,Kadang-kadang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Prabowo Subianto,23,Sedang
637,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Ya,Mengetahui,Ya,Media sosial dan media berita,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,27,Tinggi
638,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Purwodadi,Tidak,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Kurang Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Golkar,Demokrat,Belum menentukan pilihan,25,Sedang
639,16,Perempuan,Buruh,"<Rp1.000.000,00",Purwodadi,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Ragu-ragu,PKB,PDIP,Belum menentukan pilihan,27,Tinggi
640,17,Perempuan,Buruh,"<Rp1.000.000,00",Bagelen,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,PDIP,Ganjar Pranowo,29,Tinggi
641,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Bagelen,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PKB,PDIP,Belum menentukan pilihan,28,Tinggi
642,16,Perempuan,Buruh,"<Rp1.000.000,00",Bagelen,Tidak,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Kadang-kadang,Mungkin,Mungkin,Tidak terpengaruh,Perindo,PDIP,Ganjar Pranowo,22,Sedang
643,17,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,Gerindra,PDIP,Prabowo Subianto,29,Tinggi
644,18,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Banyuurip,Ya,Mengetahui,Ya,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Anies Baswedan,25,Sedang
645,17,Perempuan,Wirausaha,"<Rp1.000.000,00",Banyuurip,Ya,Kurang tahu,Ya,Media sosial dan media berita,Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,22,Sedang
646,17,Perempuan,Buruh,"<Rp1.000.000,00",Bagelen,Tidak,Tidak tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Tidak pernah,Ya,Mungkin,Ragu-ragu,PAN,PAN,Ganjar Pranowo,21,Sedang
647,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ya,Kadang-kadang,Mungkin,Tidak,Tidak terpengaruh,PDIP,PAN,Ganjar Pranowo,24,Sedang
648,17,Perempuan,Buruh,"<Rp1.000.000,00",Bagelen,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Perindo,Demokrat,Ganjar Pranowo,25,Sedang
649,17,Perempuan,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Mengetahui,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,Nasdem,Ganjar Pranowo,24,Sedang
650,17,Perempuan,Lainnya,"<Rp1.000.000,00",Purwodadi,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Tidak,Tidak,Tidak terpengaruh,Perindo,Demokrat,Ganjar Pranowo,22,Sedang
651,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Ngombol,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
652,18,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Demokrat,Nasdem,Anies Baswedan,27,Tinggi
653,16,Perempuan,Buruh,"<Rp1.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Mungkin,Tidak,Tidak terpengaruh,Perindo,Perindo,Belum menentukan pilihan,24,Sedang
654,16,Laki-laki,PNS,"Rp5.000.000 - Rp10.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,22,Sedang
655,16,Laki-laki,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Prabowo Subianto,28,Tinggi
656,16,Laki-laki,Wirausaha,"Rp5.000.000 - Rp10.000.000,00",Ngombol,Ya,Mengetahui,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Belum menentukan pilihan,28,Tinggi
657,16,Perempuan,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Kadang-kadang,Ya,Mungkin,Tidak terpengaruh,Demokrat,PDIP,Ganjar Pranowo,25,Sedang
658,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Ngombol,Ya,Mengetahui,Tidak,Orang tua - keluarga atau Teman,Kurang Setuju,Ya,Kadang-kadang,Mungkin,Mungkin,Tidak terpengaruh,Demokrat,Gerindra,Prabowo Subianto,25,Sedang
659,16,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,PDIP,Ganjar Pranowo,27,Tinggi
660,16,Laki-laki,Lainnya,"<Rp1.000.000,00",Purwodadi,Ya,Mengetahui,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Perindo,Perindo,Belum menentukan pilihan,27,Tinggi
661,16,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Mengetahui,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Perindo,Perindo,Belum menentukan pilihan,26,Tinggi
662,16,Perempuan,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Tidak,Mengetahui,Tidak,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Perindo,PSI,Belum menentukan pilihan,22,Sedang
663,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Bagelen,Ya,Sangat mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,PKS,Ganjar Pranowo,30,Tinggi
664,16,Laki-laki,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PAN,PDIP,Ganjar Pranowo,25,Sedang
665,16,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Jarang,Mungkin,Tidak,Tidak terpengaruh,Perindo,Perindo,Belum menentukan pilihan,25,Sedang
666,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Nasdem,PDIP,Ganjar Pranowo,23,Sedang
667,16,Perempuan,Buruh,"<Rp1.000.000,00",Ngombol,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Nasdem,PDIP,Ganjar Pranowo,22,Sedang
668,16,Perempuan,Karyawan Swasta,"<Rp1.000.000,00",Kaligesing,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Biasa Saja,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,Demokrat,Belum menentukan pilihan,24,Sedang
669,16,Perempuan,Karyawan Swasta,"<Rp1.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Golkar,Demokrat,Belum menentukan pilihan,21,Sedang
670,16,Perempuan,Karyawan Swasta,"<Rp1.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Golkar,Demokrat,Belum menentukan pilihan,21,Sedang
671,18,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,21,Sedang
672,18,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Setuju,Ragu-ragu,Kadang-kadang,Mungkin,Tidak,Terpengaruh,Perindo,Perindo,Ganjar Pranowo,21,Sedang
673,18,Perempuan,Buruh,"<Rp1.000.000,00",Gebang,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Perindo,Perindo,Ganjar Pranowo,21,Sedang
674,18,Laki-laki,Buruh,"<Rp1.000.000,00",Bener,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PSI,PSI,Prabowo Subianto,27,Tinggi
675,18,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Jarang,Ya,Mungkin,Tidak terpengaruh,Golkar,Golkar,Belum menentukan pilihan,22,Sedang
676,17,Perempuan,Buruh,"<Rp1.000.000,00",Loano,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Tidak,Jarang,Ya,Tidak,Terpengaruh,PDIP,Golkar,Ganjar Pranowo,20,Sedang
677,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Mengetahui,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PSI,PDIP,Ganjar Pranowo,24,Sedang
678,17,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Ya,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Demokrat,PAN,Ganjar Pranowo,24,Sedang
679,17,Laki-laki,Buruh,"<Rp1.000.000,00",Kaligesing,Tidak,Kurang tahu,Tidak,Tidak tahu,Tidak Setuju,Tidak,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,22,Sedang
680,17,Perempuan,Buruh,"<Rp1.000.000,00",Purworejo,Ya,Tidak tahu,Ya,Media sosial dan media berita,Biasa Saja,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Ganjar Pranowo,22,Sedang
681,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Mengetahui,Tidak,Orang tua - keluarga atau Teman,Kurang Setuju,Tidak,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PPP,PPP,Ganjar Pranowo,23,Sedang
682,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Tidak,Kurang tahu,Tidak,Tidak tahu,Kurang Setuju,Ragu-ragu,Jarang,Ya,Mungkin,Tidak terpengaruh,PAN,PDIP,Prabowo Subianto,20,Sedang
683,17,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Ganjar Pranowo,28,Tinggi
684,17,Laki-laki,Karyawan Swasta,"<Rp1.000.000,00",Loano,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Prabowo Subianto,28,Tinggi
685,17,Perempuan,Buruh,"<Rp1.000.000,00",Gebang,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PPP,PDIP,Ganjar Pranowo,28,Tinggi
686,17,Perempuan,Karyawan Swasta,"<Rp1.000.000,00",Loano,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,23,Sedang
687,18,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,Golkar,Belum menentukan pilihan,24,Sedang
688,17,Laki-laki,Guru,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Kurang Setuju,Ya,Jarang,Mungkin,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
